,author,location,language,friends,followers,statuses,date,dateint,message,tweet_id,polarity,subjectivity,sentiment,text
1741,Newsweek,"New York, NY",None,521,3460460,256427,2020-12-10T15:09:32,20201210150932,Can the government force you to get a coronavirus vaccine?,1337051830208114689,0.0,0.0,neutral,Can the government force you to get a coronavirus vaccine?
1742,Newsweek,"New York, NY",None,521,3460460,256427,2020-12-10T12:44:50,20201210124450,COVID patient tells doctor all 22 people at her Thanksgiving dinner have symptoms,1337015416267354112,0.0,0.0,neutral,COVID patient tells doctor all 22 people at her Thanksgiving dinner have symptoms
1743,Newsweek,"New York, NY",None,521,3460460,256427,2020-12-10T12:17:26,20201210121726,Ohio nurse and mother-of-seven dies from COVID weeks after giving birth,1337008521813127168,0.17,0.0,neutral,Ohio nurse and mother-of-seven dies from COVID weeks after giving birth
1744,Newsweek,"New York, NY",None,521,3460460,256427,2020-12-10T10:20:54,20201210102054,"DoD senior officials, health care workers could be first among group to get COVID vaccine",1336979196493631491,0.37195,0.3333333333333333,positive,"DoD senior officials, health care workers could be first among group to get COVID vaccine"
1745,Newsweek,"New York, NY",None,521,3460460,256427,2020-12-10T07:33:04,20201210073304,"Potential Pfizer COVID vaccine allergic reactions should not make public ""anxious""",1336936956454907904,-0.10061666666666666,0.6888888888888888,negative,"Potential Pfizer COVID vaccine allergic reactions should not make public ""anxious"""
1746,Newsweek,"New York, NY",None,521,3460460,256427,2020-12-10T04:46:26,20201210044626,China accused of flexing soft power in sharing vaccine with developing countries,1336895021686132736,0.12655,0.35,positive,China accused of flexing soft power in sharing vaccine with developing countries
1747,Newsweek,"New York, NY",None,521,3460460,256427,2020-12-10T04:41:02,20201210044102,GOP women much less likely to get COVID vaccine than GOP men: Poll,1336893665436897280,-0.041666666666666664,0.5333333333333333,neutral,GOP women much less likely to get COVID vaccine than GOP men: Poll
1748,Newsweek,"New York, NY",None,521,3460460,256427,2020-12-10T03:26:18,20201210032618,"Men at higher risk of dying from COVID, needing intensive care treatment, study shows",1336874858358169602,0.2616,0.5,positive,"Men at higher risk of dying from COVID, needing intensive care treatment, study shows"
1749,Newsweek,"New York, NY",None,521,3460460,256427,2020-12-10T02:43:20,20201210024320,Fact Check: Did Democrats block COVID relief 40 times as Republicans claim?,1336864044586848256,0.0258,0.0,neutral,Fact Check: Did Democrats block COVID relief 40 times as Republicans claim?
1750,Newsweek,"New York, NY",None,521,3460460,256427,2020-12-09T23:40:42,20201209234042,COVID patient tells doctor all 22 people at her Thanksgiving dinner have symptoms,1336818082447323137,0.0,0.0,neutral,COVID patient tells doctor all 22 people at her Thanksgiving dinner have symptoms
1751,Newsweek,"New York, NY",None,521,3460460,256427,2020-12-09T22:49:39,20201209224939,Germany's Angela Merkel apologizes in impassioned Christmas plea to follow COVID rules,1336805235877158915,0.1806,0.0,neutral,Germany's Angela Merkel apologizes in impassioned Christmas plea to follow COVID rules
1752,Newsweek,"New York, NY",None,521,3460460,256427,2020-12-09T22:11:23,20201209221123,"Experts warn new U.S. COVID hospitalizations could hit 23,000 per day after Christmas",1336795603687399427,0.016831818181818177,0.45454545454545453,neutral,"Experts warn new U.S. COVID hospitalizations could hit 23,000 per day after Christmas"
1753,Newsweek,"New York, NY",None,521,3460460,256427,2020-12-09T22:02:54,20201209220254,"Stockholm, Sweden's largest city, has only seven ICU beds free amid COVID surge",1336793470967705600,0.35530000000000006,0.9,positive,"Stockholm, Sweden's largest city, has only seven ICU beds free amid COVID surge"
1754,Newsweek,"New York, NY",None,521,3460460,256427,2020-12-09T21:40:49,20201209214049,One of Silicon Valley's largest hospitals hits full capacity after COVID surge in California,1336787914152439809,0.175,0.55,neutral,One of Silicon Valley's largest hospitals hits full capacity after COVID surge in California
1755,Newsweek,"New York, NY",None,521,3460460,256427,2020-12-09T21:03:07,20201209210307,"Donald Trump least trustworthy source on COVID vaccine, poll finds",1336778426041110530,-0.37245,0.4,negative,"Donald Trump least trustworthy source on COVID vaccine, poll finds"
1756,Newsweek,"New York, NY",None,521,3460460,256427,2020-12-09T20:27:12,20201209202712,"Day after taking office, Baltimore mayor limits restaurants to takeout due to COVID rise",1336769386493997056,-0.0625,0.375,neutral,"Day after taking office, Baltimore mayor limits restaurants to takeout due to COVID rise"
1757,Newsweek,"New York, NY",None,521,3460460,256427,2020-12-09T19:40:20,20201209194020,"Air, cruise industries face rocky road to recovery even with COVID vaccines",1336757591452618760,0.0,0.0,neutral,"Air, cruise industries face rocky road to recovery even with COVID vaccines"
1758,Newsweek,"New York, NY",None,521,3460460,256427,2020-12-09T19:23:32,20201209192332,Did McConnell block COVID relief for more than 200 days as Democrats claim?,1336753365670383618,0.2758,0.5,positive,Did McConnell block COVID relief for more than 200 days as Democrats claim?
1759,Newsweek,"New York, NY",None,521,3460460,256427,2020-12-09T19:07:20,20201209190720,"Ahead of Brandon Bernard's execution, federal government reveals 8 executioners caught COVID after last one",1336749288429334528,0.0,0.06666666666666667,neutral,"Ahead of Brandon Bernard's execution, federal government reveals 8 executioners caught COVID after last one"
1760,Newsweek,"New York, NY",None,521,3460460,256427,2020-12-09T18:36:26,20201209183626,These 15 states all had record average daily COVID case counts this week,1336741511925522435,-0.0375,0.19999999999999998,neutral,These 15 states all had record average daily COVID case counts this week
1761,Newsweek,"New York, NY",None,521,3460460,256427,2020-12-09T17:57:28,20201209175728,Health Secretary Alex Azar pushes back on claims there is no vaccine distribution plan,1336731704673890314,-0.148,0.0,neutral,Health Secretary Alex Azar pushes back on claims there is no vaccine distribution plan
1762,Newsweek,"New York, NY",None,521,3460460,256427,2020-12-09T17:54:50,20201209175450,"Canada joins the U.K. in approving COVID vaccine, will get 249,000 doses",1336731042414288899,0.0,0.0,neutral,"Canada joins the U.K. in approving COVID vaccine, will get 249,000 doses"
1763,Newsweek,"New York, NY",None,521,3460460,256427,2020-12-09T16:42:36,20201209164236,Lamar Jackson sets new NFL record in first Ravens game since recovering from COVID,1336712866515329024,-0.0022727272727272783,0.395959595959596,neutral,Lamar Jackson sets new NFL record in first Ravens game since recovering from COVID
1764,Newsweek,"New York, NY",None,521,3460460,256427,2020-12-09T16:23:58,20201209162358,"California pastor found in contempt for violating COVID rules, says he's ""not a policeman""",1336708175345676290,-0.4037,0.0,neutral,"California pastor found in contempt for violating COVID rules, says he's ""not a policeman"""
1765,Newsweek,"New York, NY",None,521,3460460,256427,2020-12-09T15:30:44,20201209153044,COVID tracker Rebekah Jones raises $200K on GoFundMe after armed raid on her Florida home,1336694777576873984,0.0,0.0,neutral,COVID tracker Rebekah Jones raises $200K on GoFundMe after armed raid on her Florida home
1766,Newsweek,"New York, NY",None,521,3460460,256427,2020-12-09T15:13:01,20201209151301,"Potential Pfizer COVID vaccine allergic reactions should not make public ""anxious""",1336690320650735618,-0.10061666666666666,0.6888888888888888,negative,"Potential Pfizer COVID vaccine allergic reactions should not make public ""anxious"""
1767,Newsweek,"New York, NY",None,521,3460460,256427,2020-12-09T15:01:04,20201209150104,Russia's COVID vaccine creator rejects six-week booze ban recommended after shot,1336687314823770113,-0.3592,0.0,neutral,Russia's COVID vaccine creator rejects six-week booze ban recommended after shot
1768,Newsweek,"New York, NY",None,521,3460460,256427,2020-12-09T14:40:31,20201209144031,Germany's Angela Merkel apologizes in impassioned Christmas plea to follow COVID rules,1336682140919062529,0.1806,0.0,neutral,Germany's Angela Merkel apologizes in impassioned Christmas plea to follow COVID rules
1769,Newsweek,"New York, NY",None,521,3460460,256427,2020-12-09T14:29:46,20201209142946,"Rich countries hoarding COVID vaccines ""means poor people will miss out""",1336679436608032768,-0.019150000000000007,0.675,neutral,"Rich countries hoarding COVID vaccines ""means poor people will miss out"""
1770,Newsweek,"New York, NY",None,521,3460460,256427,2020-12-09T13:30:36,20201209133036,Sex party shut down by police for breaking COVID restrictions,1336664545255972864,0.1231722222222222,0.2888888888888889,neutral,Sex party shut down by police for breaking COVID restrictions
1771,Newsweek,"New York, NY",None,521,3460460,256427,2020-12-09T12:10:49,20201209121049,"Operation Warp Speed chief can't explain Trump's COVID vaccine order: ""I literally don't know""",1336644467097530371,0.0,0.0,neutral,"Operation Warp Speed chief can't explain Trump's COVID vaccine order: ""I literally don't know"""
1772,Newsweek,"New York, NY",None,521,3460460,256427,2020-12-09T11:57:26,20201209115726,"Anthony Fauci says it's ""extraordinary"" that COVID is still seen as ""fake news""",1336641101076238337,-0.2800166666666667,1.0,negative,"Anthony Fauci says it's ""extraordinary"" that COVID is still seen as ""fake news"""
1773,Newsweek,"New York, NY",None,521,3460460,256427,2020-12-09T09:55:02,20201209095502,Bank robber threatens to infect everyone in branch with COVID unless they hand over money: police,1336610296941727749,-0.2294,0.0,neutral,Bank robber threatens to infect everyone in branch with COVID unless they hand over money: police
1774,Newsweek,"New York, NY",None,521,3460460,256427,2020-12-09T07:37:54,20201209073754,"Fauci says he would take COVID vaccine publicly, after similar pledges by Biden, Obama, Bush",1336575786271313921,0.0,0.23333333333333334,neutral,"Fauci says he would take COVID vaccine publicly, after similar pledges by Biden, Obama, Bush"
1775,Newsweek,"New York, NY",None,521,3460460,256427,2020-12-09T04:18:04,20201209041804,"Dez Bryant, after removal for positive COVID test, promotes business",1336525496369246208,0.47283636363636367,0.5454545454545454,positive,"Dez Bryant, after removal for positive COVID test, promotes business"
1776,Newsweek,"New York, NY",None,521,3460460,256427,2020-12-09T03:53:33,20201209035333,"Giuliani rails against COVID masks, restrictions from hospital bed after testing positive",1336519324794839042,0.39233636363636365,0.5454545454545454,positive,"Giuliani rails against COVID masks, restrictions from hospital bed after testing positive"
1777,Newsweek,"New York, NY",None,521,3460460,256427,2020-12-09T03:06:46,20201209030646,"Ohio State, Texas AM must schedule each other after COVID cancelations",1336507552180412422,-0.0625,0.375,neutral,"Ohio State, Texas AM must schedule each other after COVID cancelations"
1778,Newsweek,"New York, NY",None,521,3460460,256427,2020-12-09T02:20:11,20201209022011,Elon Musk confirms move to Texas after battling California over COVID restrictions,1336495830858133504,-0.1366,0.0,neutral,Elon Musk confirms move to Texas after battling California over COVID restrictions
1779,Newsweek,"New York, NY",None,521,3460460,256427,2020-12-09T00:22:52,20201209002252,N.Y. congressman calls out McConnell for opposing COVID aid to states,1336466305113853953,0.0,0.0,neutral,N.Y. congressman calls out McConnell for opposing COVID aid to states
1780,Newsweek,"New York, NY",None,521,3460460,256427,2020-12-08T23:11:44,20201208231144,Sex party shut down by police for breaking COVID restrictions,1336448404688424960,0.1231722222222222,0.2888888888888889,neutral,Sex party shut down by police for breaking COVID restrictions
1781,Newsweek,"New York, NY",None,521,3460460,256427,2020-12-08T22:39:35,20201208223935,Donald Trump claims he won when asked why Biden team not invited to vaccine summit,1336440313477525504,0.28595,0.0,neutral,Donald Trump claims he won when asked why Biden team not invited to vaccine summit
1782,Newsweek,"New York, NY",None,521,3460460,256427,2020-12-08T22:37:06,20201208223706,"Oxford COVID vaccine 'safe and effective', study says",1336439688652075008,0.6342000000000001,0.65,positive,"Oxford COVID vaccine 'safe and effective', study says"
1783,Newsweek,"New York, NY",None,521,3460460,256427,2020-12-08T21:50:12,20201208215012,Trump uses COVID vaccine summit to pressure Republicans over election outcome,1336427887449284610,-0.148,0.0,neutral,Trump uses COVID vaccine summit to pressure Republicans over election outcome
1784,Newsweek,"New York, NY",None,521,3460460,256427,2020-12-08T21:47:30,20201208214730,Bank robber threatens to infect everyone in branch with COVID unless they hand over money: police,1336427207716171778,-0.2294,0.0,neutral,Bank robber threatens to infect everyone in branch with COVID unless they hand over money: police
1785,Newsweek,"New York, NY",None,521,3460460,256427,2020-12-08T20:17:44,20201208201744,10M in U.S. could get COVID in 6 months after vaccine introduction with current infection rates,1336404614955069445,0.0,0.4,neutral,10M in U.S. could get COVID in 6 months after vaccine introduction with current infection rates
1786,Newsweek,"New York, NY",None,521,3460460,256427,2020-12-08T20:03:34,20201208200334,Nurse asks doctors to warn about possible COVID-like symptoms from vaccine,1336401050568421379,-0.05135,1.0,neutral,Nurse asks doctors to warn about possible COVID-like symptoms from vaccine
1787,Newsweek,"New York, NY",None,521,3460460,256427,2020-12-08T19:49:32,20201208194932,Trum's ambiguous COVID vaccine executive order aims to give Americans first access,1336397519060922368,0.125,0.3333333333333333,neutral,Trum's ambiguous COVID vaccine executive order aims to give Americans first access
1788,Newsweek,"New York, NY",None,521,3460460,256427,2020-12-08T19:30:04,20201208193004,Republicans spar over Ron Johnson inviting COVID vaccine skeptic to Senate hearing,1336392622018097152,0.05135,0.0,neutral,Republicans spar over Ron Johnson inviting COVID vaccine skeptic to Senate hearing
1789,Newsweek,"New York, NY",None,521,3460460,256427,2020-12-08T19:18:13,20201208191813,"Operation Warp Speed chief can't explain Trump's COVID vaccine order: ""I literally don't know""",1336389638643208198,0.0,0.0,neutral,"Operation Warp Speed chief can't explain Trump's COVID vaccine order: ""I literally don't know"""
1790,Newsweek,"New York, NY",None,521,3460460,256427,2020-12-08T18:55:21,20201208185521,"U.S. rejected multiple offers to buy more Pfizer COVID vaccine shots, FDA chief says",1336383886180364295,-0.15530000000000005,0.16666666666666666,neutral,"U.S. rejected multiple offers to buy more Pfizer COVID vaccine shots, FDA chief says"
1791,Newsweek,"New York, NY",None,521,3460460,256427,2020-12-08T16:30:19,20201208163019,COVID could infect over a million Americans per day by early January,1336347383660236800,0.05,0.3,neutral,COVID could infect over a million Americans per day by early January
1792,Newsweek,"New York, NY",None,521,3460460,256427,2020-12-08T16:15:18,20201208161518,Putin's world-beating COVID vaccine faces doubts from doctors and Russians,1336343607947657216,-0.148,0.0,neutral,Putin's world-beating COVID vaccine faces doubts from doctors and Russians
1793,Newsweek,"New York, NY",None,521,3460460,256427,2020-12-08T16:05:59,20201208160559,U.K. Health secretary accused of 'pretending to cry' by critics after seeing first man be given COVID vaccine,1336341262996160513,-0.23845,0.3333333333333333,neutral,U.K. Health secretary accused of 'pretending to cry' by critics after seeing first man be given COVID vaccine
1794,Newsweek,"New York, NY",None,521,3460460,256427,2020-12-08T15:47:25,20201208154725,"Executioners tested positive for COVID after putting Texas man to death, admits federal government",1336336589903949830,0.22678636363636362,0.5454545454545454,positive,"Executioners tested positive for COVID after putting Texas man to death, admits federal government"
1795,Newsweek,"New York, NY",None,521,3460460,256427,2020-12-08T15:33:35,20201208153335,"Over 9,000 U.S. COVID deaths forecast for week of Christmas as cases continue to soar",1336333109386612747,0.0,0.0,neutral,"Over 9,000 U.S. COVID deaths forecast for week of Christmas as cases continue to soar"
1796,Newsweek,"New York, NY",None,521,3460460,256427,2020-12-08T15:20:47,20201208152047,"Former Alabama GOP senator says ""We messed up"" COVID response before dying from virus",1336329888240787467,-0.17,0.0,neutral,"Former Alabama GOP senator says ""We messed up"" COVID response before dying from virus"
1797,Newsweek,"New York, NY",None,521,3460460,256427,2020-12-08T13:19:50,20201208131950,"Fauci says he would take COVID vaccine publicly, after similar pledges by Biden, Obama, Bush",1336299448998178817,0.0,0.23333333333333334,neutral,"Fauci says he would take COVID vaccine publicly, after similar pledges by Biden, Obama, Bush"
1798,Newsweek,"New York, NY",None,521,3460460,256427,2020-12-08T12:47:36,20201208124736,Sex party shut down by police for breaking COVID restrictions,1336291338309005314,0.1231722222222222,0.2888888888888889,neutral,Sex party shut down by police for breaking COVID restrictions
1799,Newsweek,"New York, NY",None,521,3460460,256427,2020-12-08T12:22:47,20201208122247,Bank robber threatens to infect everyone in branch with COVID unless they hand over money: police,1336285092742901761,-0.2294,0.0,neutral,Bank robber threatens to infect everyone in branch with COVID unless they hand over money: police
1800,Newsweek,"New York, NY",None,521,3460460,256427,2020-12-08T08:26:48,20201208082648,William Shakespeare becomes the world's second person to get approved Pfizer COVID vaccine,1336225703797338112,0.21075,0.0,neutral,William Shakespeare becomes the world's second person to get approved Pfizer COVID vaccine
1801,Newsweek,"New York, NY",None,521,3460460,256427,2020-12-08T07:59:53,20201208075953,"Watch woman become world's first person to have Pfizer's approved COVID vaccine: ""I feel so privileged""",1336218932533989377,0.50545,0.3333333333333333,positive,"Watch woman become world's first person to have Pfizer's approved COVID vaccine: ""I feel so privileged"""
1802,Newsweek,"New York, NY",None,521,3460460,256427,2020-12-08T04:05:23,20201208040523,Will President Donald Trump get COVID-19 vaccine?,1336159917166784515,0.0,0.0,neutral,Will President Donald Trump get COVID-19 vaccine?
1803,Newsweek,"New York, NY",None,521,3460460,256427,2020-12-08T03:51:44,20201208035144,"GOP state commissioner won't impose COVID workplace measures, says virus ""not proven likely to cause serious physical harm""",1336156481624924161,-0.2769055555555555,0.6031746031746031,negative,"GOP state commissioner won't impose COVID workplace measures, says virus ""not proven likely to cause serious physical harm"""
1804,Newsweek,"New York, NY",None,521,3460460,256427,2020-12-08T01:28:45,20201208012845,"Pro-Trump pastor claims coronavirus vaccine ""conditioning"" Americans for ""mark of the beast""",1336120498804109313,0.0,0.0,neutral,"Pro-Trump pastor claims coronavirus vaccine ""conditioning"" Americans for ""mark of the beast"""
1805,Newsweek,"New York, NY",None,521,3460460,256427,2020-12-08T01:16:24,20201208011624,"Fauci says no one wants to ""shut down"" Christmas over COVID, but this is a ""critical time""",1336117389415550981,-0.2675425925925926,0.39629629629629637,neutral,"Fauci says no one wants to ""shut down"" Christmas over COVID, but this is a ""critical time"""
1806,Newsweek,"New York, NY",None,521,3460460,256427,2020-12-08T00:50:26,20201208005026,Over $100K raised for tearful California restaurant owner after protest video over COVID lockdown restrictions goes viral,1336110855159746560,-0.125,0.0,neutral,Over $100K raised for tearful California restaurant owner after protest video over COVID lockdown restrictions goes viral
1807,Newsweek,"New York, NY",None,521,3460460,256427,2020-12-07T23:32:45,20201207233245,"Florida data scientist ousted over COVID controversy raided by state police: ""They pointed guns at my kids'",1336091307308093440,0.0,0.0,neutral,"Florida data scientist ousted over COVID controversy raided by state police: ""They pointed guns at my kids'"
1808,Newsweek,"New York, NY",None,521,3460460,256427,2020-12-07T21:40:45,20201207214045,Here are the experts joining Fauci on Biden's health team that will help fight COVID,1336063121824362498,0.0129,0.0,neutral,Here are the experts joining Fauci on Biden's health team that will help fight COVID
1809,Newsweek,"New York, NY",None,521,3460460,256427,2020-12-07T20:53:36,20201207205336,Joe Biden faces inauguration during worst of America's COVID pandemic,1336051254070566913,-0.81245,1.0,negative,Joe Biden faces inauguration during worst of America's COVID pandemic
1810,Newsweek,"New York, NY",None,521,3460460,256427,2020-12-07T19:32:24,20201207193224,Indoor dining will close again in New York City unless COVID hospitalization rate improves this week,1336030821057171456,0.27893181818181817,0.45454545454545453,positive,Indoor dining will close again in New York City unless COVID hospitalization rate improves this week
1811,Newsweek,"New York, NY",None,521,3460460,256427,2020-12-07T19:05:23,20201207190523,'Beginning of the end' as U.K. hospitals start Pfizer vaccine rollout,1336024023436816387,0.0,0.0,neutral,'Beginning of the end' as U.K. hospitals start Pfizer vaccine rollout
1812,Newsweek,"New York, NY",None,521,3460460,256427,2020-12-07T18:48:34,20201207184834,"Stimulus gains renewed urgency amid U.S. COVID surge, weak jobs data",1336019790918541313,-0.2515,0.625,negative,"Stimulus gains renewed urgency amid U.S. COVID surge, weak jobs data"
1813,Newsweek,"New York, NY",None,521,3460460,256427,2020-12-07T16:55:54,20201207165554,"Former Alabama GOP senator says ""We messed up"" COVID response before dying from virus",1335991437398323200,-0.17,0.0,neutral,"Former Alabama GOP senator says ""We messed up"" COVID response before dying from virus"
1814,Newsweek,"New York, NY",None,521,3460460,256427,2020-12-07T13:08:31,20201207130831,Average daily COVID cases are highest in these 4 states,1335934213464453121,-0.0375,0.19999999999999998,neutral,Average daily COVID cases are highest in these 4 states
1815,Newsweek,"New York, NY",None,521,3460460,256427,2020-12-07T12:10:48,20201207121048,More Americans could die of COVID today than were killed at Pearl Harbor,1335919687885058049,-0.3573,0.25,neutral,More Americans could die of COVID today than were killed at Pearl Harbor
1816,Newsweek,"New York, NY",None,521,3460460,256427,2020-12-07T11:54:56,20201207115456,"Rudy Giuliani is at least 40th person in Trump White House, inner circle to contract COVID",1335915695729750016,-0.049999999999999996,0.18888888888888888,neutral,"Rudy Giuliani is at least 40th person in Trump White House, inner circle to contract COVID"
1817,Newsweek,"New York, NY",None,521,3460460,256427,2020-12-06T22:25:11,20201206222511,"""How many people did Rudy Giuliani infect?"" Twitter reacts to Trump lawyer's COVID diagnosis",1335711914391986178,0.25,0.5,neutral,"""How many people did Rudy Giuliani infect?"" Twitter reacts to Trump lawyer's COVID diagnosis"
1818,Newsweek,"New York, NY",None,521,3460460,256427,2020-12-06T21:45:34,20201206214534,Bar owner hailed by Fox News drives into NY deputy trying to arrest him over COVID violations,1335701946326511618,-0.32470000000000004,0.0,negative,Bar owner hailed by Fox News drives into NY deputy trying to arrest him over COVID violations
1819,Newsweek,"New York, NY",None,521,3460460,256427,2020-12-06T19:45:36,20201206194536,"""It's never too late"": Trump's vaccine chief calls Biden's 100-day mask plan ""a good idea""",1335671756330311680,0.3202,0.6000000000000001,positive,"""It's never too late"": Trump's vaccine chief calls Biden's 100-day mask plan ""a good idea"""
1820,Newsweek,"New York, NY",None,521,3460460,256427,2020-12-06T19:29:26,20201206192926,"""A massive failure"": Fox News host confronts HHS Secretary over Trump's COVID response",1335667684558696457,-0.3976166666666667,0.65,negative,"""A massive failure"": Fox News host confronts HHS Secretary over Trump's COVID response"
1821,Newsweek,"New York, NY",None,521,3460460,256427,2020-12-06T18:32:13,20201206183213,"Democratic senator contests Bernie Sanders' criticism of COVID relief bill: ""Just not accurate""",1335653288906207236,-0.07420000000000002,0.6333333333333334,neutral,"Democratic senator contests Bernie Sanders' criticism of COVID relief bill: ""Just not accurate"""
1822,Newsweek,"New York, NY",None,521,3460460,256427,2020-12-06T16:21:42,20201206162142,Some South Dakotans with COVID flown out of state amid alarming ICU shortage,1335620441432612864,-0.23060000000000003,0.6,negative,Some South Dakotans with COVID flown out of state amid alarming ICU shortage
1823,Newsweek,"New York, NY",None,521,3460460,256427,2020-12-06T15:50:53,20201206155053,"Deborah Birx bemoans Americans ""parroting back"" Trump's anti-mask messaging as COVID surge intensifies",1335612685636005890,0.0,0.0,neutral,"Deborah Birx bemoans Americans ""parroting back"" Trump's anti-mask messaging as COVID surge intensifies"
1824,Newsweek,"New York, NY",None,521,3460460,256427,2020-12-06T14:45:20,20201206144520,"55 percent of NYC firefighters say they won't take COVID vaccine, as city continues to see case surge",1335596187882299392,0.0,0.0,neutral,"55 percent of NYC firefighters say they won't take COVID vaccine, as city continues to see case surge"
1825,Newsweek,"New York, NY",None,521,3460460,256427,2020-12-05T11:45:26,20201205114526,"""I'm 23, I had a mini stroke days after contracting COVID""",1335188528100208645,0.0,0.0,neutral,"""I'm 23, I had a mini stroke days after contracting COVID"""
1826,Newsweek,"New York, NY",None,521,3460460,256427,2020-12-05T08:15:23,20201205081523,Fauci's timeline for when he thinks America will beat COVID,1335135667303690240,0.0,0.0,neutral,Fauci's timeline for when he thinks America will beat COVID
1827,Newsweek,"New York, NY",None,521,3460460,256427,2020-12-05T04:24:02,20201205042402,"Johns Hopkins researcher calls out FDA, says his team could approve COVID vaccine in an hour",1335077448581586945,0.0,0.0,neutral,"Johns Hopkins researcher calls out FDA, says his team could approve COVID vaccine in an hour"
1828,Newsweek,"New York, NY",None,521,3460460,256427,2020-12-05T03:55:32,20201205035532,Most rank China's handling of COVID pandemic better than America's,1335070272609718273,0.25353333333333333,0.6333333333333333,positive,Most rank China's handling of COVID pandemic better than America's
1829,Newsweek,"New York, NY",None,521,3460460,256427,2020-12-05T03:45:42,20201205034542,Texas teacher battling COVID bashes Austin mayor for hypocritical Mexican beach resort vacation,1335067799509749760,-0.31245,0.0,neutral,Texas teacher battling COVID bashes Austin mayor for hypocritical Mexican beach resort vacation
1830,Newsweek,"New York, NY",None,521,3460460,256427,2020-12-05T03:21:46,20201205032146,"Michigan pastor faces backlash for encouraging parishioners to contract COVID: ""Get it over with""",1335061777286131714,0.26335,0.0,neutral,"Michigan pastor faces backlash for encouraging parishioners to contract COVID: ""Get it over with"""
1831,Newsweek,"New York, NY",None,521,3460460,256427,2020-12-05T02:39:19,20201205023919,"N.J. gov. calls Rep. Gaetz a ""fool"" for violating event's COVID restrictions",1335051095014600708,-0.3753,0.0,neutral,"N.J. gov. calls Rep. Gaetz a ""fool"" for violating event's COVID restrictions"
1832,Newsweek,"New York, NY",None,521,3460460,256427,2020-12-05T01:55:19,20201205015519,"India COVID vaccine could be ready ""within weeks,"" says PM Modi",1335040019518648321,0.2806,0.5,positive,"India COVID vaccine could be ready ""within weeks,"" says PM Modi"
1833,Newsweek,"New York, NY",None,521,3460460,256427,2020-12-05T00:57:18,20201205005718,Less than a third of Americans will definitely get the COVID vaccine: Poll,1335025418928345090,0.17317222222222223,0.18888888888888888,neutral,Less than a third of Americans will definitely get the COVID vaccine: Poll
1834,Newsweek,"New York, NY",None,521,3460460,256427,2020-12-05T00:10:18,20201205001018,"California protester says she'd rather ""put a bullet in my head"" than take COVID vaccine",1335013594082250753,0.0,0.0,neutral,"California protester says she'd rather ""put a bullet in my head"" than take COVID vaccine"
1835,Newsweek,"New York, NY",None,521,3460460,256427,2020-12-04T22:26:30,20201204222630,"""I got COVID 9 months ago and still have symptoms""",1334987468945416192,0.0,0.0,neutral,"""I got COVID 9 months ago and still have symptoms"""
1836,Newsweek,"New York, NY",None,521,3460460,256427,2020-12-04T16:58:12,20201204165812,"Unmaksed hospital potluck may have led to 112 COVID infections, 12 deaths",1334904853118717957,0.0,0.0,neutral,"Unmaksed hospital potluck may have led to 112 COVID infections, 12 deaths"
1837,Newsweek,"New York, NY",None,521,3460460,256427,2020-12-04T16:18:52,20201204161852,Matt Gaetz among dozens of Republicans attending secret party despite COVID surge,1334894952845873161,0.0009499999999999786,0.7,neutral,Matt Gaetz among dozens of Republicans attending secret party despite COVID surge
1838,Newsweek,"New York, NY",None,521,3460460,256427,2020-12-04T16:15:28,20201204161528,Fauci warns 'January is going to be terrible' as U.S. COVID hospitalizations continue to soar,1334894096746491905,-0.77115,1.0,negative,Fauci warns 'January is going to be terrible' as U.S. COVID hospitalizations continue to soar
1839,Newsweek,"New York, NY",None,521,3460460,256427,2020-12-04T15:45:43,20201204154543,Obituary of Kansas COVID victim who died in isolation blasts anti-maskers,1334886610903633922,-0.4438,0.05,negative,Obituary of Kansas COVID victim who died in isolation blasts anti-maskers
1840,Newsweek,"New York, NY",None,521,3460460,256427,2020-12-04T15:11:23,20201204151123,"Trump has sent 68 tweets, none about COVID, since U.S. hospitalizations hit record high",1334877968259276803,0.08,0.5399999999999999,neutral,"Trump has sent 68 tweets, none about COVID, since U.S. hospitalizations hit record high"
1841,Newsweek,"New York, NY",None,521,3460460,256427,2020-12-04T11:20:12,20201204112012,Unknown COVID vaccine side effects May appear after millions immunized—but benefits outweigh risks,1334819791232765953,0.013999999999999999,0.6,neutral,Unknown COVID vaccine side effects May appear after millions immunized—but benefits outweigh risks
1842,Newsweek,"New York, NY",None,521,3460460,256427,2020-12-04T04:04:21,20201204040421,Texas health department orders all Dallas bars to close amid COVID spike,1334710105460387840,0.0,0.0,neutral,Texas health department orders all Dallas bars to close amid COVID spike
1843,Newsweek,"New York, NY",None,521,3460460,256427,2020-12-04T03:27:42,20201204032742,State Department planning at least 3 holiday parties that violate D.C.'s COVID guidelines,1334700880336220160,-0.0020000000000000018,0.4,neutral,State Department planning at least 3 holiday parties that violate D.C.'s COVID guidelines
1844,Newsweek,"New York, NY",None,521,3460460,256427,2020-12-04T03:19:23,20201204031923,Who is Jeffery Zients? Biden's COVID chief reportedly left Facebook board over differences with company,1334698789236510721,0.0,0.0,neutral,Who is Jeffery Zients? Biden's COVID chief reportedly left Facebook board over differences with company
